window_id,start_ref_cls,start_test_cls,end_test_cls,mmd_stat,gamma,p_cls,perm_mean,perm_std,top_ks,top_psi,start_ref_q,start_test_q,end_test_q,mmd_stat_q,p_q,kernel_var,n_sub_total,n_sub_X,n_sub_Y,perm_time_s,total_time_s,error,C_cls,C_q,w_q_raw,w_q,w_cls,S_hybrid,S_hybrid_z,drift_flag,w_q_gated,w_cls_gated,S_hybrid_robust,gating,S_roll_mean,S_roll_std,T_rolling,drift_flag_rolling,drift_flag_fixed,drift_injected,w_q_prior,neglog_p_cls,neglog_p_q,meta_proba_oof,meta_proba,meta_pred
129,64500,68500,69500,-9.532153045377356e-05,0.0177229559462187,0.0049751243781094,-2.81856347441245e-05,0.0002501978254235,session_length_in_minutes:0.0462:6.4e-02;velocity_4w:0.0367:2.3e-01;intended_balcon_amount:0.0362:2.4e-01,velocity_4w:0.0210;session_length_in_minutes:0.0195;current_address_months_count:0.0179,,,,,0.2314049586776859,0.0121464758699819,,,,,,,0.9950248756218906,0.768595041322314,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.2487121740727088,-0.443001615631939,0,0.2495015073162924,0.7504984926837076,0.9385302906627678,0.5525579111001344,0.5719962900164642,0.304053160870805,0.8456441348001887,1,0,1,0.4515391098455882,5.303304908059086,1.4635860354215373,0.8833101355902784,0.8796481460027511,1
124,62000,66000,67000,9.366471309046888e-05,0.0179429364147242,0.0049751243781094,7.477474105667792e-05,0.0002760547515612,keep_alive_session:0.0470:5.7e-02;credit_risk_score:0.0440:8.9e-02;housing_status_freq:0.0382:1.9e-01,days_since_request:0.0179;velocity_24h:0.0147;current_address_months_count:0.0133,,,,,0.0495867768595041,0.012529392954238,,,,,,,0.9950248756218906,0.9504132231404958,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.3260892948953294,0.0613529971825933,0,0.2418494667517345,0.7581505332482654,0.9842355712583516,0.5448721671919734,0.4458327053520115,0.2811777575151849,0.698892687115678,1,0,1,0.4438646003852943,5.303304908059086,3.004031076368687,0.863970618080798,0.8734230152346232,1
122,61000,65000,66000,-0.000116570631111,0.0183539338142449,0.0049751243781094,-1.614643689752171e-05,0.0002294275779118,session_length_in_minutes:0.0480:4.9e-02;bank_months_count:0.0450:7.7e-02;credit_risk_score:0.0410:1.3e-01,bank_months_count:0.0201;session_length_in_minutes:0.0192;credit_risk_score:0.0138,,,,,0.0495867768595041,0.0114001786361726,,,,,,,0.9950248756218906,0.9504132231404958,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.2266044252662458,-0.5871029335789478,0,0.2655015097301441,0.7344984902698559,0.9831804145365236,0.5681779736095929,0.402606534221077,0.2537076316850984,0.6309434027376657,1,0,1,0.4672858189898362,5.303304908059086,3.004031076368687,0.7692758378596292,0.8086642508732711,1
126,63000,67000,68000,-0.0001628607890664,0.0183324872438568,0.0049751243781094,-2.3653179715241724e-05,0.0002480666337444,name_email_similarity:0.0488:4.4e-02;session_length_in_minutes:0.0377:2.0e-01;proposed_credit_limit:0.0338:3.2e-01,name_email_similarity:0.0161;velocity_24h:0.0125;device_os_freq:0.0107,,,,,0.3388429752066115,0.0121284472633041,,,,,,,0.9950248756218906,0.6611570247933884,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.1713350532500883,-0.9473562284464704,0,0.2498707274840507,0.7501292725159493,0.9116010728518362,0.55292512154712,0.5081211604727309,0.2859771469914683,0.7655005927650524,1,0,1,0.4519069901994981,5.303304908059086,1.0822184788924336,0.7616300963999637,0.7976784362244491,1
134,67000,71000,72000,0.0003447460567891,0.0178030595180843,0.0049751243781094,3.113170041901814e-05,0.0002509275146637,intended_balcon_amount:0.0505:3.3e-02;velocity_24h:0.0498:3.7e-02;phone_home_valid:0.0432:9.9e-02,credit_risk_score:0.0237;velocity_24h:0.0225;zip_count_4w:0.0207,,,,,0.6033057851239669,0.0113985938458421,,,,,,,0.9950248756218906,0.396694214876033,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.4808435365405704,1.0700622228116567,0,0.2655371129701026,0.7344628870298975,0.8361458793659418,0.5682120831142049,0.6485303902050166,0.2846138940459848,0.904682894846403,0,0,1,0.4673204264062303,5.303304908059086,0.5053311044483499,0.6827082115509923,0.7648186533461738,1
127,63500,67500,68500,-0.0003121643941659,0.018163470452406,0.0049751243781094,1.1503501224487956e-05,0.0002513689479723,velocity_4w:0.0415:1.3e-01;velocity_6h:0.0357:2.5e-01;days_since_request:0.0348:2.8e-01,velocity_24h:0.0333;name_email_similarity:0.0213;velocity_6h:0.0158,,,,,0.5619834710743802,0.0118933036971914,,,,,,,0.9950248756218906,0.4380165289256198,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.0442154976129259,-1.7759388066417732,0,0.2547626756094417,0.7452373243905583,0.8531199388807571,0.5577596627523579,0.52689116096154,0.2925304209872831,0.7901685398500948,1,0,1,0.4567606670447857,5.303304908059086,0.5762828404206344,0.68042060000865,0.7194082351243518,1
125,62500,66500,67500,0.0004139201159509,0.0182016008013722,0.0049751243781094,3.553091383137197e-05,0.0002500418275695,proposed_credit_limit:0.0505:3.3e-02;employment_status_freq:0.0432:9.9e-02;current_address_months_count:0.0405:1.4e-01,session_length_in_minutes:0.0182;days_since_request:0.0178;credit_risk_score:0.0151,,,,,0.5454545454545454,0.0132317954252278,,,,,,,0.9950248756218906,0.4545454545454546,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.5029512853470334,1.2141635407586655,0,0.2287020123679868,0.7712979876320132,0.8714161443782251,0.5313158364368393,0.4731624898200713,0.2879293204051242,0.7322988781846831,1,0,1,0.4304445617539466,5.303304908059086,0.6061358035703156,0.7337476183598032,0.7182823760670238,1
131,65500,69500,70500,0.0001318736025712,0.0178189373357711,0.0895522388059701,1.6711473579853474e-05,0.0002626411049213,proposed_credit_limit:0.0460:6.6e-02;credit_risk_score:0.0455:7.2e-02;velocity_6h:0.0432:9.9e-02,velocity_6h:0.0207;velocity_24h:0.0190;bank_branch_count_8w:0.0178,,,,,0.2479338842975206,0.0126930367413312,,,,,,,0.9104477611940298,0.7520661157024793,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.4089933529195656,0.6017329394838772,0,0.2386866125186766,0.7613133874813234,0.8726441827465177,0.5416524067247261,0.6250140286430983,0.2823639870607093,0.8791416169977367,0,0,1,0.4406638086627755,2.4129331501629117,1.3945931639345859,0.7029886259994613,0.7092105822106931,1
128,64000,68000,69000,0.0006196332270689,0.017907337939325,0.099502487562189,-2.9386468544434496e-05,0.000217189926319,session_length_in_minutes:0.0490:4.2e-02;velocity_6h:0.0488:4.4e-02;name_email_similarity:0.0470:5.7e-02,name_email_similarity:0.0241;session_length_in_minutes:0.0193;current_address_months_count:0.0179,,,,,0.1735537190082644,0.0118532002713852,,,,,,,0.900497512437811,0.8264462809917356,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.5471667829599595,1.5023661766526843,0,0.2556113667181919,0.744388633281808,0.8815691759607145,0.5585926388232166,0.5507130988132232,0.2961717063902096,0.8172676345644119,1,0,1,0.457598881461608,2.3075726345050853,1.7512681078733183,0.7257575452075229,0.6709379216136645,1
138,69000,73000,74000,0.001335949169831,0.0176173832234876,0.0099009900990099,3.0621838857802784e-05,0.0002574405046142,zip_count_4w:0.0410:1.3e-01;current_address_months_count:0.0400:1.5e-01;prev_address_months_count:0.0338:3.2e-01,current_address_months_count:0.0113;intended_balcon_amount:0.0110;velocity_4w:0.0106,,,,,1.0,0.0126357347106184,,,,,,,0.99009900990099,0.0,0.4417793426368091,0.4417793426368091,0.5582206573631909,0.5526937201615751,1.5383915061394362,0,0.239787007986004,0.760212992013996,0.7526861307069267,0.5427755099521134,0.6343798909477263,0.2999947713213519,0.904375185136943,0,0,0,0.44177934263681,4.61512051684126,-0.0,0.5625004896761348,0.5836768781788472,1
